tract,population_density,median_age,median_hh_income,median_home_value,income_gini,diversity_index,percent_bachelor_degree,percent_high_school_graduate,percent_homes_occupied_by_owner,percent_homes_occupied_by_renter,10_y_population_%_change,10_y_median_home_value_%_change,10_y_income_gini_%_change,10_y_diversity_index_%_change,10_y_percent_homes_occupied_by_owner_%_change,10_y_percent_homes_occupied_by_renter_%_change,5_y_population_%_change,5_y_median_home_value_%_change,5_y_income_gini_%_change,5_y_diversity_index_%_change,5_y_percent_homes_occupied_by_owner_%_change,5_y_percent_homes_occupied_by_renter_%_change,STATEFP,COUNTYFP,GEOID,NAME,MTFCC,FUNCSTAT,ALAND,AWATER,lat,lng,geometry,100000_sqft,school_rating,cultural_rating,cultural_density,greenery_rating,greenery_density,retail_rating,retail_density,negative_density,restaurants_rating,restaurants_density,nightlife_rating,nightlife_density,fitness_rating,fitness_density
Census Tract 3101.04 097,32.93350973944164,47.0,38190.0,117400.0,0.3582,-0.7808103588943602,0.3521227256510881,0.11523367820192651,0.4580467675378267,0.40486015589179275,-0.202478249406802,0.04448398576512456,-0.15319148936170207,0.738166506755055,-0.06385272531602304,-0.00638926780576371,-0.08582653369598066,0.07214611872146119,-0.14795432921027588,0.5832712525443547,-0.04539134641109277,-0.04013002092549606,18,097,18097310104,3101.04,G5020,S,9118617,66559,39.9184223,-086.2405682,"POLYGON ((-86.269831 39.914781, -86.269834 39.916114, -86.26982799999999 39.917074, -86.269826 39.917691, -86.269824 39.91775, -86.269821 39.917947999999996, -86.269815 39.91811, -86.269806 39.918285, -86.269796 39.918448, -86.269784 39.918614, -86.26977699999999 39.918686, -86.269768 39.918794, -86.269727 39.919154, -86.26970299999999 39.919334, -86.26967599999999 39.919514, -86.26964799999999 39.919686, -86.269616 39.919866, -86.269581 39.920044999999995, -86.269526 39.920306, -86.269466 39.920563, -86.2694 39.920823999999996, -86.269328 39.921079999999996, -86.269278 39.921251, -86.268367 39.924240999999995, -86.26832399999999 39.924412, -86.26828599999999 39.924600999999996, -86.268254 39.924817, -86.26824599999999 39.924915999999996, -86.267904 39.924904999999995, -86.267606 39.924946999999996, -86.267335 39.924946999999996, -86.266885 39.92498, -86.266138 39.925014, -86.264901 39.925073, -86.263995 39.925106, -86.26248 39.925132999999995, -86.261118 39.925139, -86.26008 39.925031, -86.259866 39.925038, -86.25985299999999 39.92511, -86.25501 39.925363, -86.252099 39.925515999999995, -86.251548 39.925540999999996, -86.25150699999999 39.925543999999995, -86.251356 39.925551, -86.250658 39.925587, -86.250344 39.925602999999995, -86.24964 39.925644, -86.24842199999999 39.925709, -86.248218 39.92572, -86.248155 39.925723999999995, -86.246816 39.925796999999996, -86.241373 39.926085, -86.24120099999999 39.926093, -86.24109 39.926092, -86.241053 39.926088, -86.24077799999999 39.926066999999996, -86.240736 39.926062, -86.24061999999999 39.926052, -86.24050199999999 39.926047, -86.240376 39.926046, -86.239739 39.926055, -86.239184 39.926062, -86.238483 39.926069999999996, -86.23790000000001 39.926077, -86.23743999999999 39.926083, -86.23705 39.926088, -86.235472 39.926106999999995, -86.23338199999999 39.926131999999996, -86.233054 39.926136, -86.232733 39.926139, -86.23249299999999 39.926145, -86.232333 39.926148999999995, -86.232222 39.92615, -86.232055 39.926151, -86.23168199999999 39.926137, -86.22960499999999 39.926165999999995, -86.228819 39.926182, -86.22761 39.926209, -86.226461 39.926226, -86.22606499999999 39.926235999999996, -86.225518 39.926241999999995, -86.225162 39.926246, -86.224902 39.926249999999996, -86.22430299999999 39.926259, -86.22379099999999 39.926261, -86.22324499999999 39.926269, -86.222983 39.926272999999995, -86.222425 39.926282, -86.222286 39.926283999999995, -86.222197 39.926286, -86.222037 39.926289, -86.221053 39.926308999999996, -86.220382 39.926322, -86.21990199999999 39.926331999999995, -86.219535 39.926335, -86.219261 39.926345, -86.21896199999999 39.92635, -86.21857399999999 39.926358, -86.218282 39.926359999999995, -86.216121 39.926401, -86.215929 39.926404999999995, -86.215006 39.926423, -86.214433 39.926435, -86.21422799999999 39.926435999999995, -86.213792 39.926449, -86.213712 39.926449999999996, -86.212537 39.926468, -86.211913 39.926477, -86.211618 39.926485, -86.211316 39.926489, -86.21071599999999 39.926497, -86.210529 39.926499, -86.209468 39.926518, -86.208505 39.92653, -86.20685499999999 39.926562, -86.204961 39.926594, -86.203599 39.926617, -86.203411 39.92662, -86.203243 39.926623, -86.203087 39.926625, -86.203074 39.925841999999996, -86.203081 39.924261, -86.20308 39.924063, -86.203058 39.920657, -86.203059 39.919188, -86.203052 39.917531, -86.20299299999999 39.917532, -86.202989 39.917369, -86.202992 39.917314999999995, -86.20299399999999 39.916846, -86.202996 39.916469, -86.203046 39.916062, -86.203045 39.915715, -86.20304399999999 39.915583999999996, -86.203042 39.915048, -86.203032 39.912845, -86.20303 39.912237, -86.203029 39.911949, -86.203479 39.911943, -86.204241 39.91193, -86.206925 39.911885, -86.208035 39.911871, -86.21037199999999 39.911840999999995, -86.212683 39.911808, -86.21276 39.911806999999996, -86.21338899999999 39.911798999999995, -86.21418299999999 39.911788, -86.214479 39.911784, -86.217247 39.911739, -86.21947 39.911705, -86.221299 39.911681, -86.22224299999999 39.91166, -86.222645 39.911654, -86.225357 39.911640999999996, -86.226204 39.911637, -86.22702699999999 39.911629, -86.229501 39.911605, -86.23086599999999 39.911587, -86.23175599999999 39.911561999999996, -86.23323099999999 39.911544, -86.234166 39.911531, -86.237276 39.91149, -86.238085 39.911477, -86.23959099999999 39.911456, -86.240811 39.911418, -86.242274 39.911373999999995, -86.242955 39.911350999999996, -86.246389 39.911229999999996, -86.248961 39.911125, -86.249303 39.911108999999996, -86.252485 39.910985, -86.253614 39.910925, -86.254621 39.910903999999995, -86.254919 39.910897, -86.25518 39.910886, -86.25562699999999 39.910869999999996, -86.25585099999999 39.910858, -86.25661699999999 39.910827, -86.25811399999999 39.910773999999996, -86.258618 39.910754, -86.258918 39.910747, -86.259158 39.91074, -86.259373 39.910731999999996, -86.259638 39.910728999999996, -86.25986499999999 39.910722, -86.260302 39.910711, -86.260448 39.910712, -86.260593 39.910708, -86.260921 39.910711, -86.261067 39.910711, -86.26190199999999 39.910703, -86.262051 39.910703999999996, -86.262579 39.910699, -86.263426 39.910686, -86.26398999999999 39.91068, -86.26449799999999 39.910669999999996, -86.26495 39.91066, -86.26624799999999 39.910636, -86.266286 39.910638, -86.26641599999999 39.910705, -86.267522 39.910691, -86.267713 39.910686999999996, -86.267888 39.910683999999996, -86.26861699999999 39.910672, -86.26958499999999 39.910634, -86.269843 39.910627, -86.269831 39.914781))",91.85173472043331,1.8928571428571428,3.3,0.11225368526414634,3.12,0.2806784709735718,4.105555555555556,0.505239029673341,0.0,3.609090909090909,1.5438317229678649,3.25,0.16843780391163027,4.666666666666667,0.5052112903621636
Census Tract 3101.05 097,55.59098986502731,34.0,35952.0,155300.0,0.3492,-0.5098987917451983,0.2714856762158561,0.19287141905396402,0.5726351351351351,0.42004504504504503,0.13231036479444122,0.12129963898916968,-0.13134328358208958,0.4830544023011374,0.01972993635837672,-0.01053599471030664,0.08277962347729789,0.16766917293233083,-0.18563432835820895,0.4270065942280103,0.00883145415354003,-0.002654341458022458,18,097,18097310105,3101.05,G5020,S,7035314,0,39.9037291,-086.2444770,"POLYGON ((-86.269874 39.898013999999996, -86.269859 39.900397, -86.269854 39.904744, -86.269843 39.910469, -86.269843 39.910627, -86.26958499999999 39.910634, -86.26861699999999 39.910672, -86.267888 39.910683999999996, -86.267713 39.910686999999996, -86.267522 39.910691, -86.26641599999999 39.910705, -86.266286 39.910638, -86.26624799999999 39.910636, -86.26495 39.91066, -86.26449799999999 39.910669999999996, -86.26398999999999 39.91068, -86.263426 39.910686, -86.262579 39.910699, -86.262051 39.910703999999996, -86.26190199999999 39.910703, -86.261067 39.910711, -86.260921 39.910711, -86.260593 39.910708, -86.260448 39.910712, -86.260302 39.910711, -86.25986499999999 39.910722, -86.259638 39.910728999999996, -86.259373 39.910731999999996, -86.259158 39.91074, -86.258918 39.910747, -86.258618 39.910754, -86.25811399999999 39.910773999999996, -86.25661699999999 39.910827, -86.25585099999999 39.910858, -86.25562699999999 39.910869999999996, -86.25518 39.910886, -86.254919 39.910897, -86.254621 39.910903999999995, -86.253614 39.910925, -86.252485 39.910985, -86.249303 39.911108999999996, -86.248961 39.911125, -86.246389 39.911229999999996, -86.242955 39.911350999999996, -86.242274 39.911373999999995, -86.240811 39.911418, -86.23959099999999 39.911456, -86.238085 39.911477, -86.237276 39.91149, -86.234166 39.911531, -86.23323099999999 39.911544, -86.23175599999999 39.911561999999996, -86.23086599999999 39.911587, -86.229501 39.911605, -86.22702699999999 39.911629, -86.226204 39.911637, -86.225357 39.911640999999996, -86.222645 39.911654, -86.22179 39.909873, -86.22164 39.909403999999995, -86.221276 39.908657999999996, -86.219736 39.905454, -86.21921499999999 39.904371999999995, -86.21883199999999 39.903573, -86.218108 39.902063999999996, -86.218088 39.90195, -86.217576 39.900943, -86.21751499999999 39.900816, -86.217378 39.900531, -86.217244 39.90025, -86.215757 39.897147, -86.217947 39.897112, -86.21828699999999 39.897104999999996, -86.218345 39.897106, -86.22043599999999 39.897075, -86.221182 39.897062, -86.222177 39.897045999999996, -86.224189 39.897014, -86.22691999999999 39.896965, -86.23007899999999 39.89691, -86.23161499999999 39.896884, -86.233524 39.896847, -86.23534599999999 39.896814, -86.23646699999999 39.896794, -86.237053 39.896784, -86.239 39.896743, -86.24097499999999 39.896733999999995, -86.24277 39.896705, -86.243155 39.896698, -86.243422 39.896696, -86.25013 39.896473, -86.250239 39.896468999999996, -86.25270499999999 39.896391, -86.25398 39.896345, -86.256204 39.896274, -86.256816 39.896255, -86.259845 39.896156999999995, -86.263115 39.896102, -86.264725 39.896071, -86.26503799999999 39.896063999999996, -86.26572399999999 39.896055, -86.266421 39.896043, -86.266972 39.896035999999995, -86.267213 39.896032, -86.26828599999999 39.896015, -86.269598 39.895994, -86.269854 39.895990999999995, -86.26986099999999 39.896274999999996, -86.269874 39.898013999999996))",70.35312753911651,1.8636363636363635,0.0,0.0,2.6,0.16841626243610955,4.064285714285714,0.3930448823229471,0.028107555365586467,3.6538461538461537,1.0949491481742963,3.3333333333333335,0.16848643041360667,4.666666666666667,0.25270637194371004
Census Tract 3101.06 097,189.33014427540556,33.0,35449.0,133200.0,0.374,-0.3103359421109947,0.19915134370579915,0.14144271570014144,0.09381573411863693,0.8864114429953723,-0.04445442299057027,0.22426470588235295,-0.1031175059952038,-0.1950175901735984,-0.10323520421916467,0.13931582190511316,0.09945750452079566,0.17667844522968199,0.09260882267017238,-0.22460035592173608,-0.020364744702725868,0.0724151262366246,18,097,18097310106,3101.06,G5020,S,2247924,0,39.9050362,-086.2112489,"POLYGON ((-86.22224299999999 39.91166, -86.221299 39.911681, -86.21947 39.911705, -86.217247 39.911739, -86.214479 39.911784, -86.21418299999999 39.911788, -86.21338899999999 39.911798999999995, -86.21276 39.911806999999996, -86.212683 39.911808, -86.21037199999999 39.911840999999995, -86.208035 39.911871, -86.206925 39.911885, -86.204241 39.91193, -86.203479 39.911943, -86.203029 39.911949, -86.20303 39.911742, -86.20303 39.910156, -86.20303299999999 39.908415, -86.20303299999999 39.90839, -86.203036 39.906984, -86.20303799999999 39.906510999999995, -86.203035 39.90548, -86.203035 39.905075, -86.203035 39.905007, -86.203035 39.904899, -86.203034 39.90439, -86.203034 39.904255, -86.20303 39.903349, -86.20303 39.903317, -86.20303 39.902902999999995, -86.203029 39.9027, -86.203026 39.901447999999995, -86.203025 39.901232, -86.20302 39.900344, -86.203014 39.899826, -86.203024 39.898993, -86.203017 39.898249, -86.20300999999999 39.897371, -86.203008 39.897362, -86.203003 39.897348, -86.202998 39.897338999999995, -86.202985 39.897326, -86.203363 39.897318999999996, -86.20485599999999 39.897298, -86.20781099999999 39.897259999999996, -86.20888099999999 39.897244, -86.211828 39.897200999999995, -86.211894 39.897202, -86.213622 39.897178, -86.21421199999999 39.897168, -86.214512 39.897166, -86.215757 39.897147, -86.217244 39.90025, -86.217378 39.900531, -86.21751499999999 39.900816, -86.217576 39.900943, -86.218088 39.90195, -86.218108 39.902063999999996, -86.21883199999999 39.903573, -86.21921499999999 39.904371999999995, -86.219736 39.905454, -86.221276 39.908657999999996, -86.22164 39.909403999999995, -86.22179 39.909873, -86.222645 39.911654, -86.22224299999999 39.91166))",22.479251871318965,1.8481012658227849,2.1,0.05613436691778536,3.12,0.2806784709735718,4.042857142857143,0.3930111488364936,0.0,3.6666666666666665,0.9263167034156251,3.2,0.14038638894123123,4.4,0.14035252407636667
Census Tract 3101.08 097,39.27921850733161,50.4,49886.0,267700.0,0.5682,-0.6610138901646656,0.4002509410288582,0.08312421580928482,0.7726190476190476,0.1773809523809524,0.08474082702387886,0.16950633464394932,0.1862212943632569,-0.16203720931797297,-0.057000873743992986,0.04500873743993011,0.18781887755102042,0.19455600178491744,0.3250932835820896,0.06748813742200044,-0.013235569276826564,0.006457573206099743,18,097,18097310108,3101.08,G5020,S,6599031,2884359,39.8392095,-086.3174103,"POLYGON ((-86.327865 39.851956, -86.32228099999999 39.852021, -86.31843099999999 39.852056999999995, -86.316754 39.852073999999995, -86.316273 39.852070999999995, -86.315793 39.852050999999996, -86.315686 39.852041, -86.315111 39.852011, -86.31495699999999 39.852001, -86.31481 39.851991, -86.31465 39.85199, -86.31461499999999 39.851985, -86.31459199999999 39.851988999999996, -86.314267 39.851983, -86.31402 39.851982, -86.313754 39.851985, -86.313405 39.852000000000004, -86.313299 39.852008999999995, -86.31326299999999 39.852008999999995, -86.313228 39.852013, -86.313198 39.852013, -86.312933 39.852038, -86.31243099999999 39.852070999999995, -86.311258 39.852168, -86.31065199999999 39.852232, -86.310526 39.852244999999996, -86.30960499999999 39.852343, -86.308933 39.852411, -86.30832199999999 39.852466, -86.307507 39.852488, -86.30519699999999 39.852531, -86.30183 39.852593999999996, -86.300939 39.852610999999996, -86.299576 39.85263, -86.29936099999999 39.852627999999996, -86.29925399999999 39.852627999999996, -86.29911 39.852622, -86.299003 39.852622, -86.298895 39.852616, -86.298788 39.852616, -86.29867999999999 39.852610999999996, -86.298537 39.852601, -86.298322 39.85259, -86.297788 39.852542, -86.297011 39.852456, -86.296853 39.852441999999996, -86.296695 39.852432, -86.296458 39.852422, -86.2963 39.852412, -86.29618099999999 39.852405999999995, -86.296024 39.852401, -86.29586499999999 39.8524, -86.295746 39.852395, -86.29543 39.852393, -86.295271 39.852396, -86.295113 39.852395, -86.29463799999999 39.85241, -86.292216 39.852458999999996, -86.292059 39.852458, -86.289946 39.852499, -86.289895 39.849948999999995, -86.28989299999999 39.849823, -86.289847 39.847255, -86.289846 39.847151, -86.289819 39.845655, -86.28981399999999 39.845376, -86.289811 39.845197, -86.28980899999999 39.845033, -86.28980399999999 39.844781, -86.289794 39.84397, -86.289788 39.843613999999995, -86.28976999999999 39.84297, -86.28976 39.842569, -86.289658 39.837855999999995, -86.29192599999999 39.83782, -86.291977 39.837821, -86.29227499999999 39.837818, -86.29248899999999 39.837806, -86.292525 39.837801999999996, -86.292596 39.837796999999995, -86.29280899999999 39.837772, -86.292948 39.837745999999996, -86.29298299999999 39.837741, -86.293067 39.837724, -86.293229 39.837683999999996, -86.293264 39.837671, -86.29333299999999 39.837652999999996, -86.293561 39.837587, -86.29373 39.837534, -86.293949 39.837458999999996, -86.294294 39.837326, -86.294676 39.83717, -86.294715 39.837153, -86.294753 39.837134999999996, -86.29481299999999 39.837108, -86.294843 39.837089999999996, -86.29495899999999 39.837028, -86.295042 39.836974, -86.29507 39.836957, -86.295148 39.836903, -86.295198 39.836863, -86.295223 39.836839999999995, -86.295316 39.83676, -86.29538 39.836693, -86.29542099999999 39.836648, -86.29544 39.836625, -86.295514 39.836531, -86.295547 39.836482, -86.295592 39.836406, -86.29562 39.836355999999995, -86.29564599999999 39.836301999999996, -86.29565699999999 39.836275, -86.29567999999999 39.836225999999996, -86.295717 39.836118, -86.295732 39.836064, -86.295744 39.83601, -86.295754 39.835955999999996, -86.295762 39.835902, -86.295768 39.835848, -86.295771 39.835735, -86.29576399999999 39.835366, -86.29575799999999 39.83497, -86.29574699999999 39.83446, -86.29572399999999 39.83305, -86.295707 39.832131, -86.295694 39.831523, -86.295695 39.831469, -86.295706 39.831382999999995, -86.29572 39.831329, -86.295728 39.831302, -86.295749 39.831247999999995, -86.295762 39.831226, -86.29579 39.831171999999995, -86.295805 39.83115, -86.295822 39.831123, -86.29584 39.8311, -86.295859 39.831078, -86.295879 39.831050999999995, -86.29592199999999 39.831005999999995, -86.29594499999999 39.830988, -86.295994 39.830943999999995, -86.29607399999999 39.83089, -86.296131 39.830853999999995, -86.296161 39.830841, -86.296191 39.830822999999995, -86.29625399999999 39.830796, -86.29708699999999 39.830464, -86.29715399999999 39.830431999999995, -86.297187 39.830419, -86.297252 39.830383999999995, -86.297283 39.830369999999995, -86.297377 39.830317, -86.297815 39.830054, -86.298842 39.829446999999995, -86.299624 39.828973999999995, -86.299656 39.828956, -86.299684 39.828939, -86.299764 39.828885, -86.29978899999999 39.828863, -86.299813 39.828845, -86.29988 39.828778, -86.29992 39.828733, -86.299938 39.82871, -86.299956 39.828683, -86.299973 39.828661, -86.299989 39.828634, -86.300004 39.828612, -86.300041 39.828534999999995, -86.300052 39.828508, -86.300069 39.828454, -86.30008199999999 39.8284, -86.30008699999999 39.828373, -86.30009 39.828342, -86.300094 39.828314999999996, -86.300095 39.828233999999995, -86.30009299999999 39.828207, -86.299898 39.826764, -86.299877 39.826642, -86.299866 39.826588, -86.299847 39.826507, -86.29982199999999 39.826412, -86.29980499999999 39.826358, -86.299787 39.826308, -86.299042 39.824397999999995, -86.299014 39.824335, -86.298997 39.824293999999995, -86.29897199999999 39.824245, -86.298951 39.824208, -86.298923 39.824154, -86.298868 39.824068, -86.298835 39.824023, -86.298801 39.823972999999995, -86.298773 39.823937, -86.298707 39.823856, -86.298673 39.823819, -86.29827399999999 39.823402, -86.29812199999999 39.823245, -86.297929 39.823046, -86.299016 39.823028, -86.29924299999999 39.823025, -86.300783 39.823007, -86.30312599999999 39.822981, -86.304484 39.822964999999996, -86.30557499999999 39.822953, -86.307193 39.822928999999995, -86.307844 39.822927, -86.308228 39.822916, -86.310188 39.822894999999995, -86.31320099999999 39.822863999999996, -86.31326399999999 39.822858, -86.313362 39.822857, -86.314008 39.822849999999995, -86.31510399999999 39.822838999999995, -86.317067 39.822818, -86.317981 39.822807999999995, -86.318474 39.822803, -86.321157 39.822778, -86.322509 39.822767, -86.323764 39.822756999999996, -86.32532599999999 39.822742, -86.325598 39.822739999999996, -86.327297 39.822722, -86.327309 39.823218, -86.32733999999999 39.824439, -86.327355 39.825044, -86.327367 39.826352, -86.327417 39.828432, -86.327423 39.828723, -86.327445 39.829868999999995, -86.32746 39.830543999999996, -86.32746499999999 39.830794999999995, -86.327489 39.831759999999996, -86.32751999999999 39.832997999999996, -86.327517 39.833012, -86.327534 39.833853999999995, -86.327541 39.834171999999995, -86.32754899999999 39.834539, -86.327559 39.834621, -86.327576 39.835862, -86.327573 39.836284, -86.327575 39.836304999999996, -86.32758 39.836377, -86.32757699999999 39.836439999999996, -86.32758799999999 39.837199, -86.327682 39.841505, -86.327683 39.841541, -86.327704 39.842585, -86.327711 39.842903, -86.327711 39.842926, -86.327748 39.844277999999996, -86.32775699999999 39.844623999999996, -86.327761 39.845427, -86.327761 39.84547, -86.327787 39.847024, -86.327792 39.847164, -86.327816 39.847927, -86.327821 39.848075, -86.327829 39.848544, -86.32785299999999 39.849903, -86.32785299999999 39.849916, -86.327865 39.851956))",94.83386232098061,1.735632183908046,0.0,0.0,4.266666666666667,0.2816536985125421,0.0,0.02819816665782953,0.056344243424388485,3.7142857142857144,0.19725932978032057,3.625,0.11275084768868922,5.0,0.056396902744165235
Census Tract 3101.10 097,142.5615641597006,30.9,37207.0,134200.0,0.3749,-0.3625405389345981,0.39613309352517984,0.08498201438848921,0.3673913043478261,0.563768115942029,-0.042643923240938165,0.036293436293436294,0.010512129380053947,-0.23457858583366603,-0.03419915290863518,0.05946062753911319,-0.06749740394600208,0.14798973481608213,-0.08247674987763096,0.32357058416110157,-0.08807428269670836,0.10965205656281174,18,097,18097310110,3101.10,G5020,S,1889711,0,39.8453099,-086.2830259,"POLYGON ((-86.289946 39.852499, -86.283157 39.852646, -86.28283499999999 39.852652, -86.28049 39.852702, -86.278926 39.852728, -86.276398 39.852767, -86.276332 39.849599, -86.276309 39.848509, -86.276281 39.847139, -86.276254 39.845814999999995, -86.27622 39.844125, -86.27615899999999 39.841003, -86.27615 39.840575, -86.27611999999999 39.839079, -86.276116 39.838916999999995, -86.276107 39.838389, -86.276101 39.83811, -86.280007 39.838035, -86.281092 39.838015, -86.283025 39.837976999999995, -86.28454599999999 39.837951, -86.287151 39.837899, -86.287556 39.837892, -86.289658 39.837855999999995, -86.28976 39.842569, -86.28976999999999 39.84297, -86.289788 39.843613999999995, -86.289794 39.84397, -86.28980399999999 39.844781, -86.28980899999999 39.845033, -86.289811 39.845197, -86.28981399999999 39.845376, -86.289819 39.845655, -86.289846 39.847151, -86.289847 39.847255, -86.28989299999999 39.849823, -86.289895 39.849948999999995, -86.289946 39.852499))",18.897099059478066,1.705128205128205,0.0,0.0,4.242857142857143,0.22522719357136448,4.2,0.028146285828637936,0.0,4.25,0.11261751265718754,4.0,0.02817331155299158,0.0,0.0
Census Tract 3101.11 097,116.07115863574619,33.2,27676.0,99400.0,0.3989,-0.4733168865462273,0.21629416005767843,0.22494592645998557,0.29835265405735206,0.6345332519829164,0.057727550397067805,-0.125,0.22361963190184037,0.2425184413714448,-0.05622083001253486,0.1540604873374899,0.006978772899098575,-0.05781990521327014,-0.01457509881422929,0.34079984694937643,-0.05875041000950032,0.10751375337567415,18,097,18097310111,3101.11,G5020,S,2983514,0,39.8302534,-086.2868004,"POLYGON ((-86.300094 39.828314999999996, -86.30009 39.828342, -86.30008699999999 39.828373, -86.30008199999999 39.8284, -86.300069 39.828454, -86.300052 39.828508, -86.300041 39.828534999999995, -86.300004 39.828612, -86.299989 39.828634, -86.299973 39.828661, -86.299956 39.828683, -86.299938 39.82871, -86.29992 39.828733, -86.29988 39.828778, -86.299813 39.828845, -86.29978899999999 39.828863, -86.299764 39.828885, -86.299684 39.828939, -86.299656 39.828956, -86.299624 39.828973999999995, -86.298842 39.829446999999995, -86.297815 39.830054, -86.297377 39.830317, -86.297283 39.830369999999995, -86.297252 39.830383999999995, -86.297187 39.830419, -86.29715399999999 39.830431999999995, -86.29708699999999 39.830464, -86.29625399999999 39.830796, -86.296191 39.830822999999995, -86.296161 39.830841, -86.296131 39.830853999999995, -86.29607399999999 39.83089, -86.295994 39.830943999999995, -86.29594499999999 39.830988, -86.29592199999999 39.831005999999995, -86.295879 39.831050999999995, -86.295859 39.831078, -86.29584 39.8311, -86.295822 39.831123, -86.295805 39.83115, -86.29579 39.831171999999995, -86.295762 39.831226, -86.295749 39.831247999999995, -86.295728 39.831302, -86.29572 39.831329, -86.295706 39.831382999999995, -86.295695 39.831469, -86.295694 39.831523, -86.295707 39.832131, -86.29572399999999 39.83305, -86.29574699999999 39.83446, -86.29575799999999 39.83497, -86.29576399999999 39.835366, -86.295771 39.835735, -86.295768 39.835848, -86.295762 39.835902, -86.295754 39.835955999999996, -86.295744 39.83601, -86.295732 39.836064, -86.295717 39.836118, -86.29567999999999 39.836225999999996, -86.29565699999999 39.836275, -86.29564599999999 39.836301999999996, -86.29562 39.836355999999995, -86.295592 39.836406, -86.295547 39.836482, -86.295514 39.836531, -86.29544 39.836625, -86.29542099999999 39.836648, -86.29538 39.836693, -86.295316 39.83676, -86.295223 39.836839999999995, -86.295198 39.836863, -86.295148 39.836903, -86.29507 39.836957, -86.295042 39.836974, -86.29495899999999 39.837028, -86.294843 39.837089999999996, -86.29481299999999 39.837108, -86.294753 39.837134999999996, -86.294715 39.837153, -86.294676 39.83717, -86.294294 39.837326, -86.293949 39.837458999999996, -86.29373 39.837534, -86.293561 39.837587, -86.29333299999999 39.837652999999996, -86.293264 39.837671, -86.293229 39.837683999999996, -86.293067 39.837724, -86.29298299999999 39.837741, -86.292948 39.837745999999996, -86.29280899999999 39.837772, -86.292596 39.837796999999995, -86.292525 39.837801999999996, -86.29248899999999 39.837806, -86.29227499999999 39.837818, -86.291977 39.837821, -86.29192599999999 39.83782, -86.289658 39.837855999999995, -86.287556 39.837892, -86.287151 39.837899, -86.28454599999999 39.837951, -86.283025 39.837976999999995, -86.281092 39.838015, -86.280007 39.838035, -86.276101 39.83811, -86.276082 39.837241, -86.27605899999999 39.836061, -86.27602999999999 39.834514999999996, -86.27602499999999 39.834294, -86.276018 39.834002999999996, -86.275954 39.830977999999995, -86.275949 39.830773, -86.275902 39.828455, -86.27584 39.824999, -86.275831 39.824605, -86.275825 39.823561, -86.276017 39.823555999999996, -86.27609799999999 39.823554, -86.276968 39.823529, -86.277757 39.823504, -86.27826 39.823476, -86.280191 39.823454, -86.281123 39.823428, -86.283295 39.823397, -86.283621 39.823384999999995, -86.284075 39.82335, -86.28759 39.823301, -86.28904399999999 39.823243999999995, -86.289294 39.823239, -86.289925 39.823226999999996, -86.29010000000001 39.823223999999996, -86.29036699999999 39.82322, -86.29046799999999 39.823219, -86.290802 39.823215, -86.291792 39.823201999999995, -86.292245 39.823197, -86.292571 39.823184, -86.29539899999999 39.823133999999996, -86.295672 39.823128, -86.29583699999999 39.823131, -86.295941 39.823133999999996, -86.296157 39.823125, -86.29630399999999 39.823105999999996, -86.296488 39.823066, -86.296742 39.822987, -86.297027 39.822871, -86.297528 39.822645, -86.297889 39.823004999999995, -86.297929 39.823046, -86.29812199999999 39.823245, -86.29827399999999 39.823402, -86.298673 39.823819, -86.298707 39.823856, -86.298773 39.823937, -86.298801 39.823972999999995, -86.298835 39.824023, -86.298868 39.824068, -86.298923 39.824154, -86.298951 39.824208, -86.29897199999999 39.824245, -86.298997 39.824293999999995, -86.299014 39.824335, -86.299042 39.824397999999995, -86.299787 39.826308, -86.29980499999999 39.826358, -86.29982199999999 39.826412, -86.299847 39.826507, -86.299866 39.826588, -86.299877 39.826642, -86.299898 39.826764, -86.30009299999999 39.828207, -86.300095 39.828233999999995, -86.300094 39.828314999999996))",29.835146307684976,1.7755102040816326,0.0,0.028186145898784945,4.066666666666666,0.14085537927336073,4.233333333333333,0.16905914384897724,0.0,3.033333333333333,0.42266317974333434,3.1,0.1408903466932069,2.0,0.028174587020543398
